video_id,comment,clean_comment,sentiment_score,sentiment_label,complaint_score,severity_score,svd_1,svd_2
8NKq3ZPUa4w,This ish oold as spit.,ish oold spit,0.0,0,0,0.0,0.0,0.0
8NKq3ZPUa4w,"Great, everyone will see this video and not come to Chicago. 
Like I care. Highest parking fees in the world, peoples property taxes are more than their mortgage, and crime, robberies, and carjackings. Like paying to live in hell.",great everyone see video come chicago like care highest parking fee world people property tax mortgage crime robbery carjacking like paying live hell,0.4787878787878788,1,0,-0.4787878787878788,0.28855817256170113,0.09698967630286351
8NKq3ZPUa4w,Ranking gas stations based on their danger is basketball culture,ranking gas station based danger basketball culture,0.0,0,1,2.0,0.03022963367854229,0.003948406723374759
8NKq3ZPUa4w,I just stay away from shitty Chicago,stay away shitty chicago,0.0,0,0,0.0,0.18640296753269273,0.35091360668114563
8NKq3ZPUa4w,Good looking out 😊,good looking,0.7,1,0,-0.7,0.06476267141648472,0.0010559350624206607
8NKq3ZPUa4w,And the citgo on 71st and Vincennes,citgo st vincennes,0.0,0,0,0.0,0.008070539653367292,-0.0025423521407686184
8NKq3ZPUa4w,Chicago off limits for another 10 years,chicago limit another year,0.0,0,0,0.0,0.2026584804377884,0.3763559459801822
8NKq3ZPUa4w,“Right place at the wrong time”… Nah. Wrong place all the time.,right place wrong time nah wrong place time,-0.2380952380952381,-1,0,0.2380952380952381,0.09479417967227778,-0.00619217354145815
8NKq3ZPUa4w,If only Chicago wasn’t soft on crime.  Oh right that will never happen because it’s ran by democrats.,chicago wasnt soft crime oh right never happen ran democrat,0.12857142857142856,1,0,-0.12857142857142856,0.1589520771124731,0.19092621067370188
8NKq3ZPUa4w,Ain’t nun wrong with that gas station they just be fighting over there it be funny tho I be watching with popcorn or chips in my hands😂😂,aint nun wrong gas station fighting funny tho watching popcorn chip hand,-0.125,-1,0,0.125,0.04901031231509211,-0.000632292715565898
8NKq3ZPUa4w,"You can get  hit anywhere, at anytime nowadays, makes no difference.",get hit anywhere anytime nowadays make difference,0.0,0,0,0.0,0.12345424530702724,-0.03856252115469549
8NKq3ZPUa4w,Cant wait to see #1.,cant wait see,0.0,0,0,0.0,0.06275767656072705,-0.01666895878951088
8NKq3ZPUa4w,"Didnt even know was robbed in st Louis tho after the trip, WRAChA",didnt even know robbed st louis tho trip wracha,0.0,0,0,0.0,0.06993958469069837,-0.020018552135708224
8NKq3ZPUa4w,The whole Chicago is shit. Live in Illinois but never went to Chicago.,whole chicago shit live illinois never went chicago,0.04545454545454545,0,0,-0.04545454545454545,0.23459152435121713,0.4126989165531677
8NKq3ZPUa4w,"Just a 7, they'll kick it up after seeing this😂",kick seeing,0.0,0,0,0.0,0.01218800370252322,-0.002451652452980137
8NKq3ZPUa4w,Black people killing each other over gas stations they don't own now?????,black people killing gas station,0.10277777777777779,1,0,-0.10277777777777779,0.12747955408335032,-0.001530458703830501
8NKq3ZPUa4w,"Pro tip: when in Chicago, don't go farther than south than Webster Ave. Thank me later.",pro tip chicago go farther south webster ave thank later,0.0,0,0,0.0,0.13638841459813703,0.2092513573283737
8NKq3ZPUa4w,"WELCOME TO CHI-TOWN, home of the effeminate gangsters, may your stay be safe and quick.",welcome chi town home effeminate gangster may stay safe quick,0.5444444444444444,1,0,-0.5444444444444444,0.03612765498539041,0.010546771136843098
8NKq3ZPUa4w,An op..smh..2023 and people still dying over a block they don't even own,op smh people still dying block even,0.6,1,0,-0.6,0.13349249164435648,-0.024530483826149654
8NKq3ZPUa4w,I donts go there,donts go,0.0,0,0,0.0,0.12505269364166385,0.007257841901477437
8NKq3ZPUa4w,Violent crime is a cancer that quickly kills its host.,violent crime cancer quickly kill host,-0.23333333333333336,-1,0,0.23333333333333336,0.03187616829685639,0.017841836872745265
8NKq3ZPUa4w,Just don’t be Black in Chicago & you’ll be fine.. Fact just don’t be Black anywhere 😂,dont black chicago youll fine fact dont black anywhere,0.02777777777777778,0,0,-0.02777777777777778,0.1557549850142483,0.17216486004939133
8NKq3ZPUa4w,They should rename it s*******,rename,0.0,0,0,0.0,0.0,0.0
8NKq3ZPUa4w,Move away dumb dumb,move away dumb dumb,-0.375,-1,0,0.375,0.03682966322248947,-0.013093323319205956
8NKq3ZPUa4w,"U think we care,educate us all cities are dangerous give us educational links and podcasts",u think care educate u city dangerous give u educational link podcasts,-0.175,-1,1,2.175,0.1002064460503916,0.037301197147701075
8NKq3ZPUa4w,Lmao 🤣 that’s a hard 8 1/2 buddy 😆,lmao thats hard buddy,0.15416666666666665,1,0,-0.15416666666666665,0.04125805994046243,-0.006262862554148957
8NKq3ZPUa4w,We don’t fill up at any Chicago gas stations Either Indiana or far suburbs😂,dont fill chicago gas station either indiana far suburb,0.1,1,0,-0.1,0.13930769822031422,0.21462119944992916
8NKq3ZPUa4w,"😂 Chi Town, don't mess around ❤",chi town mess around,-0.175,-1,0,0.175,0.03177704643607884,0.0011348726784261112
8NKq3ZPUa4w,Englewood!!!  Red Line .  Walked up there millions of times .  That’s where I bought my first pack of Newport 100’s .   Ahhaa .  Memory unlocked .,englewood red line walked million time thats bought first pack newport ahhaa memory unlocked,0.125,1,0,-0.125,0.07863714009126552,-0.022736235762639567
8NKq3ZPUa4w,Stop that capping ain’t nothing happening there,stop capping aint nothing happening,0.0,0,0,0.0,0.05284267097175998,-0.007852810249543091
8NKq3ZPUa4w,"Yup, I have never stopped to get gas there👀",yup never stopped get gas,0.0,0,0,0.0,0.11789461034006067,-0.021197438425205602
8NKq3ZPUa4w,Use to be my city growing up days in the late 70s and early 80s,use city growing day late early,-0.09999999999999999,-1,0,0.09999999999999999,0.06607764829011682,0.04162886100198724
8NKq3ZPUa4w,Cheat Code- Don’t drive up 63rd!!,cheat code dont drive rd,0.0,0,0,0.0,0.09672843747293941,-0.02239107990051941
8NKq3ZPUa4w,I'm from Detroit but my Grandmother stayed on Yale off 103rd....I ❤ the Chi,detroit grandmother stayed yale rd chi,0.0,0,0,0.0,0.010326712516947589,0.008003654630864072
8NKq3ZPUa4w,"It seems the Liberals, or Democrats are PROUD of their violence, theft, and killing, etc.",seems liberal democrat proud violence theft killing etc,0.8,1,0,-0.8,0.027482482829354074,0.007716995039678712
8NKq3ZPUa4w,Us blacks are soooo proud of being criminals  drug dealers,u black soooo proud criminal drug dealer,0.8,1,0,-0.8,0.048859814369084785,0.008904874332923482
8NKq3ZPUa4w,"I mean.....I'm not affiliated or active in any clique....but I respect those that are simply because I don't need the smoke. I'm at this spot at least 7 to 10 times a week. I never really see any problems...like random robberies and such. I think that it is because of the hospital and old folks home down the street that is frequented by blue and white quite a bit. That isn't to say nothing would happen. But for your average civilian...well....you should be ok. But still don't let your guard down, no matter where you are at, linked up or not.",mean affiliated active clique respect simply need smoke spot least time week never really see problem like random robbery think hospital old folk home street frequented blue white quite bit say nothing would happen average civilian well ok still let guard matter linked,-0.0688034188034188,-1,0,0.0688034188034188,0.19828880666958562,-0.03849336595724525
8NKq3ZPUa4w,Only black folks,black folk,-0.08333333333333333,-1,0,0.08333333333333333,0.049090278797484115,0.003976601521037606
8NKq3ZPUa4w,Don't go there. Do keep it moving,go keep moving,0.0,0,0,0.0,0.08105327830169715,-0.0068659658380169145
8NKq3ZPUa4w,My old neighbor don’t get gas over fill up before you leave the house,old neighbor dont get gas fill leave house,0.1,1,0,-0.1,0.12115780113109499,-0.014548041839195804
8NKq3ZPUa4w,"When I drove for Uber/Lyft, I spent a lot of time in this area. I don’t miss those days.",drove uber lyft spent lot time area dont miss day,-0.1,-1,0,0.1,0.08864033827871555,0.008332393224058576
8NKq3ZPUa4w,been there 🥱🥱,,0.0,0,0,0.0,0.0,0.0
8NKq3ZPUa4w,"You might drive in, but be walking home, too.",might drive walking home,0.0,0,0,0.0,0.056914854630845745,-0.027175888420144546
8NKq3ZPUa4w,I was just over there 💀,,0.0,0,0,0.0,0.0,0.0
8NKq3ZPUa4w,My first job was at 63rd and state marquette autoparts very near this intersection 2.5 years not a problem,first job rd state marquette autoparts near intersection year problem,0.19,1,0,-0.19,0.07103855261697972,0.002443961211480101
8NKq3ZPUa4w,Scary ass need to get off YouTube telling people these lies.. just move smart & mind yo business I promise you’ll make it in Chicago,scary as need get youtube telling people lie move smart mind yo business promise youll make chicago,-0.14285714285714285,-1,0,0.14285714285714285,0.1712727342610344,0.11354747556890545
8NKq3ZPUa4w,Black excellence,black excellence,-0.16666666666666666,-1,0,0.16666666666666666,0.06464960884657096,0.006493412273757706
8NKq3ZPUa4w,That’s why you pack,thats pack,0.0,0,0,0.0,0.060048315097716014,-0.004528562512038909
8NKq3ZPUa4w,Do’s and don’t go to Chicago.,do dont go chicago,0.0,0,0,0.0,0.30620473848487306,0.4389908768168946
8NKq3ZPUa4w,❤ thank you for keeping us safe.,thank keeping u safe,0.5,1,0,-0.5,0.03625620788985754,0.018156211904789565
8NKq3ZPUa4w,The one on 67th up the block even worst,one th block even worst,-1.0,-1,0,1.0,0.08946359139879538,-0.011809390627695369
8NKq3ZPUa4w,An Op? Dude maybe you should move! If you can't go to a gas station in peace. Move out that BUSTDOWN CITY! And find you some peace somewhere else!,op dude maybe move go gas station peace move bustdown city find peace somewhere else,0.0,0,0,0.0,0.08168767241804617,0.014549077675424371
8NKq3ZPUa4w,I don’t think i pump anywhere,dont think pump anywhere,0.0,0,0,0.0,0.07845412925719383,-0.000905556866778496
8NKq3ZPUa4w,Y’all tripping Pulaski to little village. Y’all be safe and strapped ✌️💯,yall tripping pulaski little village yall safe strapped,0.15625,1,0,-0.15625,0.039981614850566866,0.014375144378798301
8NKq3ZPUa4w,I worked at the hospital right there and park my car in the lot behind that gas station everyday I pray don’t no shoot out happen while we getting off because we definitely going to be in the crossfire 😭,worked hospital right park car lot behind gas station everyday pray dont shoot happen getting definitely going crossfire,-0.07857142857142858,-1,0,0.07857142857142858,0.12846793953946084,-0.04307942268213089
8NKq3ZPUa4w,As a Chicagoan if the streets a number don’t 😆,chicagoan street number dont,0.0,0,0,0.0,0.07810370447923173,0.006213878060496076
8NKq3ZPUa4w,"Nighttime or daytime aint no time to be in dat dare neighborhood, you dig?",nighttime daytime aint time dat dare neighborhood dig,0.0,0,0,0.0,0.06308795396070395,0.004230603378642383
8NKq3ZPUa4w,Sure 😂,sure,0.5,1,0,-0.5,0.028577881751768935,-0.007923678236572805
8NKq3ZPUa4w,"Been there at that gastion for gas, luckily safe day",gastion gas luckily safe day,0.5,1,0,-0.5,0.06783709968584255,0.03237947778998633
qXWBa5YxFNM,"I see a woman who has kids in the car trying to get them home while ""protesters"" in the streets are attacking her car. How come none of them were arrested? They should have been arrested for being in the streets like that.",see woman kid car trying get home protester street attacking car come none arrested arrested street like,0.0,0,0,0.0,0.2289830268789986,-0.11268104169526015
qXWBa5YxFNM,Did I have to guess the color,guess color,0.0,0,0,0.0,0.011100537959376619,-0.0031141194950070968
qXWBa5YxFNM,"They should pay this lady, buy her a new car with a nice big front bumper. 🤪",pay lady buy new car nice big front bumper,0.24545454545454545,1,0,-0.24545454545454545,0.11106436928822298,-0.0624048997126024
qXWBa5YxFNM,She needs to go to prison for at least a year or two.,need go prison least year two,-0.3,-1,0,0.3,0.1068436163371166,-0.010159421825517054
qXWBa5YxFNM,Let the mob Reginald Denny you or get charged with a crime or two?!,let mob reginald denny get charged crime two,0.0,0,0,0.0,0.10929052900101567,-0.013893218975507472
qXWBa5YxFNM,Keep the protesters out of the street and they won't get hit .,keep protester street get hit,0.0,0,0,0.0,0.12526282411611836,-0.03687597543703241
qXWBa5YxFNM,"Those rioters needed to get the f--k outta the way! That's the problem, she needs compensation from the Mayor for allowing this to happen!!",rioter needed get f k outta way problem need compensation mayor allowing happen,0.0,0,0,0.0,0.12824817545733608,-0.01549333208620984
qXWBa5YxFNM,I didn't see her hit anyone.,see hit anyone,0.0,0,0,0.0,0.08689422273379967,-0.03736835266831237
1c5LoRlJQRk,That was my everyday gas station.many days up there with the Moes from nine tray,everyday gas station many day moes nine tray,-0.2,-1,0,0.2,0.059174161351358015,0.014965581781831085
1c5LoRlJQRk,Bros next to my house,bros next house,0.0,0,0,0.0,0.023217218036011296,-0.0003958321348265792
1c5LoRlJQRk,Them gas ⛽️  prices crazy,gas price crazy,-0.6,-1,0,0.6,0.03513116873563553,7.058371947690832e-05
1c5LoRlJQRk,Why every block called king drive 😂 😂,every block called king drive,0.0,0,0,0.0,0.07478994830561574,-0.0258513592407414
1c5LoRlJQRk,"Imagine being a white boy going in there 
Nothing happened any time besides the stares",imagine white boy going nothing happened time besides stare,0.0,0,0,0.0,0.09938883849470628,-0.012816250741709358
1c5LoRlJQRk,It's safe right there!,safe right,0.42857142857142855,1,0,-0.42857142857142855,0.07041762377651085,0.008799952404661946
1c5LoRlJQRk,Holy fuck 4.99,holy fuck,-0.4,-1,0,0.4,0.011551391189637881,-0.004034170745504837
1c5LoRlJQRk,That area is mostly quiet and riddled with crack heads 😆,area mostly quiet riddled crack head,0.0,0,0,0.0,0.02626725064052956,0.005260071115896387
1c5LoRlJQRk,Don’t shit be shakin at that G station,dont shit shakin g station,-0.2,-1,0,0.2,0.07875126528974184,0.012363961767271756
1c5LoRlJQRk,Simple; fill up from 6:00am-10:00am. No gangbangers wake up early.,simple fill gangbangers wake early,0.05,0,0,-0.05,0.00866378630526508,-0.0004904386124102167
1c5LoRlJQRk,Most of Chicago is a city void of civilized residents,chicago city void civilized resident,0.45,1,0,-0.45,0.28224493994242844,0.5945074050861998
1c5LoRlJQRk,Safest gas station I been to over east,safest gas station east,0.0,0,0,0.0,0.02863912753522468,0.008049731006770504
1c5LoRlJQRk,Dang this right by my school,dang right school,0.2857142857142857,1,0,-0.2857142857142857,0.045916307992653026,-0.011908719583193832
1c5LoRlJQRk,Nice you showed the gas prices. $3.45-$3.97 here in Florida. Diesel I’m not sure. 2/11/24.  That is one thing that needs to be a fixed price national wide. (Yours lower not ours higher😅),nice showed gas price florida diesel im sure one thing need fixed price national wide lower higher,0.0875,1,0,-0.0875,0.08148733327941612,-0.0006670814243454637
1c5LoRlJQRk,The golo station,golo station,0.0,0,0,0.0,0.019380850136731777,0.00696491055090547
1c5LoRlJQRk,"Dont: Live in Chicago

Do: Leave Chicago 😂",dont live chicago leave chicago,0.13636363636363635,1,0,-0.13636363636363635,0.27955116485664533,0.5420901099554283
1c5LoRlJQRk,I bought blows at that gas station too 😂,bought blow gas station,0.0,0,0,0.0,0.029329704439695195,0.004383580499929987
1c5LoRlJQRk,Shiiii u misewell drive to Gary n get gas wit that damn price,shiiii u misewell drive gary n get gas wit damn price,0.0,0,0,0.0,0.1214446295895455,-0.032458143600504405
1c5LoRlJQRk,The one on Cottage is hotter than the sun,one cottage hotter sun,0.0,0,0,0.0,0.11707814690406074,-0.0034744525386731376
1c5LoRlJQRk,Chicago do = go where WHITE people are if you are white. Chicago don't - go where White people are if you are NOT White. YOU ARE WELCOME.,chicago go white people white chicago go white people white welcome,0.16,1,0,-0.16,0.2413466312203801,0.21775556372539287
1c5LoRlJQRk,It’s another one (A Citgo) down the way on 95th & cottage that’s a danger zone as well,another one citgo way th cottage thats danger zone well,-0.15555555555555559,-1,1,2.1555555555555554,0.1050985370217268,-0.012286722068685415
1c5LoRlJQRk,Lol yep 😭😭😭💯💯u should do one about the dmv on 99th king drive 😂😂😂,lol yep u one dmv th king drive,0.8,1,0,-0.8,0.11026179523328815,-0.03182656340156807
1c5LoRlJQRk,Lol i run from nobody hope ya mammy got a black dress,lol run nobody hope ya mammy got black dress,0.3166666666666667,1,0,-0.3166666666666667,0.09681328627190365,-0.019220321391377217
1c5LoRlJQRk,he is not lying  I personally been in at least 10 gang fights and know 2 people that were killed at that gas station,lying personally least gang fight know people killed gas station,-0.16666666666666666,-1,0,0.16666666666666666,0.12398915918040378,-0.012343753442928823
1c5LoRlJQRk,"SHIIID, from State all the way over to Stony 🤦",shiiid state way stony,0.0,0,0,0.0,0.056975469741666965,-0.007214586913628924
1c5LoRlJQRk,That gas station dry as hell lol don’t nobody be by Chicago state,gas station dry hell lol dont nobody chicago state,0.3666666666666667,1,0,-0.3666666666666667,0.16793172995964595,0.21106874954001906
1c5LoRlJQRk,I never had a problem there but pulled upa couple of times and it's bullets holes all in the window,never problem pulled upa couple time bullet hole window,0.0,0,0,0.0,0.06675461031224242,0.002223016012974017
1c5LoRlJQRk,4.99????,,0.0,0,0,0.0,0.0,0.0
1c5LoRlJQRk,That gas station seem like nun,gas station seem like nun,0.0,0,0,0.0,0.1359475659723837,-0.033708746091009115
1c5LoRlJQRk,This guy is not from Chicago,guy chicago,0.0,0,0,0.0,0.2843493174575107,0.5168732085954444
1c5LoRlJQRk,I work by there nobody out there at night too,work nobody night,0.0,0,0,0.0,0.04133514733825588,0.0016361226746123053
1c5LoRlJQRk,I pulled a gun on a zombie crack head years ago there.He slithered off after I pointed a 45 at his head,pulled gun zombie crack head year ago slithered pointed head,0.0,0,0,0.0,0.039474238782026404,0.006176944667284083
1c5LoRlJQRk,$4.99/regular is the real crime here,regular real crime,0.2,1,0,-0.2,0.04779906473098601,0.02475552023474564
1c5LoRlJQRk,The only thing dangerous about that spot is them ridiculously high gas prices,thing dangerous spot ridiculously high gas price,-0.14666666666666664,-1,1,2.1466666666666665,0.053436216870497426,0.007116669210537361
1c5LoRlJQRk,Now you bet not say this gas station gun awe I was about to say 😅,bet say gas station gun awe say,0.0,0,0,0.0,0.07094546480432368,0.010062253618224291
1c5LoRlJQRk,Man That Nice Ahh Gas Station Go To 2001  On South Chicago,man nice ahh gas station go south chicago,0.6,1,0,-0.6,0.19647452286241304,0.2568521973496967
1c5LoRlJQRk,Because the bp's are usually .75 more then golo,bp usually golo,0.125,1,0,-0.125,0.009157205477251238,0.00021761579712190532
1c5LoRlJQRk,"I meet my ""connect"" there",meet connect,0.0,0,0,0.0,0.0,0.0
1c5LoRlJQRk,"Are they planting igniggs in those areas so they can gentrifi the neighborhood's? Or do Black people just harbor putrid hate for one another just to enjoy seeing suffering for all. Take the B from black you get lack and we all know what ""black "" folks are lacking.",planting igniggs area gentrifi neighborhood black people harbor putrid hate one another enjoy seeing suffering take b black get lack know black folk lacking,-0.18,-1,0,0.18,0.19441897206027725,-0.011592570655261964
1c5LoRlJQRk,Yeah thets a small gas station everything in there is compact only good thing about that gas station is that it be dry at night and u might can come up on a stray late night,yeah thets small gas station everything compact good thing gas station dry night u might come stray late night,0.016666666666666663,0,0,-0.016666666666666663,0.07668282866069549,0.008016497685416974
1c5LoRlJQRk,But why though??????why black people???????,though black people,-0.16666666666666666,-1,0,0.16666666666666666,0.14062643012071727,-0.013013997306940195
1c5LoRlJQRk,Yall is not a word only people that are ignorant and arrogant use it tell me what school in Chicago taught you to use yall proper and I'll show you a liar by making you look into the mirror,yall word people ignorant arrogant use tell school chicago taught use yall proper show liar making look mirror,0.0,0,0,0.0,0.16537453956961684,0.11638539737380306
1c5LoRlJQRk,With to Harlan so im already known,harlan im already known,0.0,0,0,0.0,0.04446958608851929,0.006033512810147588
1c5LoRlJQRk,I’ll go there nothing bothers me,ill go nothing bother,0.0,0,0,0.0,0.07908495498487356,0.005916364026974827
1c5LoRlJQRk,"Yup, the DMV right down the street",yup dmv right street,0.06507936507936506,1,0,-0.06507936507936506,0.0857386028249351,-0.0099112960751818
1c5LoRlJQRk,Was there on delivery yesterday,delivery yesterday,0.0,0,0,0.0,0.0,0.0
1c5LoRlJQRk,"People who work at these gas stations have the most dangerous jobs, especially the night shift. Gotta stay locked in a bulletproof box. I’d rather wash the  outside windows on the 95th floor of the John Hancock building. No lie.",people work gas station dangerous job especially night shift gotta stay locked bulletproof box id rather wash outside window th floor john hancock building lie,-0.024999999999999994,0,1,2.025,0.10407944530566215,0.0030240597481002566
1c5LoRlJQRk,"I live in Chicago all my life since the 1940s,  this is an accurate statement about Chicago.",live chicago life since accurate statement chicago,0.2681818181818182,1,0,-0.2681818181818182,0.28153973122247183,0.5489441578028669
1c5LoRlJQRk,No it's not,,0.0,0,0,0.0,0.0,0.0
1c5LoRlJQRk,"These gas stations are ""dangerous"" for you",gas station dangerous,-0.6,-1,1,2.6,0.049508917569997105,0.017422418471577633
1c5LoRlJQRk,My shorty live right around the corner literally 😂💯,shorty live right around corner literally,0.21103896103896103,1,0,-0.21103896103896103,0.07731668433805318,0.0049003632432873395
1c5LoRlJQRk,Grew up in Chatham. That station has been hot for decades,grew chatham station hot decade,0.25,1,0,-0.25,0.016157626796623754,0.007253792963433599
1c5LoRlJQRk,"If you’re going to get gas at that gas station that’s the time to go between 8 o’clock in the morning and 12:30 in the afternoo
After that forget about it
At the very least you’re going to get hustled",youre going get gas gas station thats time go oclock morning afternoo forget least youre going get hustled,-0.39,-1,0,0.39,0.16365284948426384,-0.019408246442508038
1c5LoRlJQRk,"Bruh that gas say $5.49
That’s a big no
In fact hell no
Y’all crazy",bruh gas say thats big fact hell yall crazy,-0.3,-1,0,0.3,0.08628965686868058,-0.0006497444368424898
1c5LoRlJQRk,Bro go to Pulaski and grand.  Division and California. Those are fuked up too,bro go pulaski grand division california fuked,0.5,1,0,-0.5,0.07559690803747701,-0.0006961167433827217
1c5LoRlJQRk,Basically stay away from black neighborhoods 😂😂😂😂,basically stay away black neighborhood,-0.16666666666666666,-1,0,0.16666666666666666,0.06526644750695695,0.0032401622996216044
1c5LoRlJQRk,Bro the true robbery is the gas prices,bro true robbery gas price,0.35,1,0,-0.35,0.04142146882787648,-0.0010226397627192676
1c5LoRlJQRk,damn that's messed up cuz I've gone there numerous times in all times of the day and night......,damn messed cuz gone numerous time time day night,0.0,0,0,0.0,0.08836908972790283,0.0055991475476265965
1c5LoRlJQRk,"I’m really not trying to be rude, but I can do whatever I want. I’m at Superthug with super gangster qualities.",im really trying rude whatever want im superthug super gangster quality,-0.022222222222222237,0,0,0.022222222222222237,0.06891143896029608,0.0027016079710408003
1c5LoRlJQRk,Ain't nobody paying that much for regular gas no doubt I ain't stopping there,nobody paying much regular gas doubt stopping,0.1,1,0,-0.1,0.03676085547971203,0.005972210315021966
1c5LoRlJQRk,Just move,move,0.0,0,0,0.0,0.021138374158443874,-0.005564583908703755
1c5LoRlJQRk,You ever go to the west side or further east?. Cuz I haven't seen those vids pop up,ever go west side east cuz seen vids pop,0.0,0,0,0.0,0.08217724755200162,0.014771765343344647
1c5LoRlJQRk,Lies some around the corner waiting to stab you 😂,lie around corner waiting stab,0.0,0,0,0.0,0.030302404145279696,-0.004723566747246074
1c5LoRlJQRk,I was just about to comment that this gas station is right across the street from Chicago State. It's not a bad neighborhood.,comment gas station right across street chicago state bad neighborhood,0.31785714285714284,1,1,1.6821428571428572,0.16532592448152342,0.1900141064949304
1c5LoRlJQRk,Thank you for sharing this VITAL information with us.  You are appreciated 🌻.,thank sharing vital information u appreciated,0.15000000000000002,1,0,-0.15000000000000002,0.01203090192258089,0.0006781319762116026
1c5LoRlJQRk,How you gone say it’s on🔥then say it’s low 🔑..Thay bang 24/7..😂😂😂,gone say onthen say low thay bang,0.0,0,0,0.0,0.05062829522899721,-0.0034512100054660847
1c5LoRlJQRk,5 dollar gas???? Wtf?,dollar gas wtf,-0.5,-1,0,0.5,0.02344508985586765,-0.0002469739755860364
1c5LoRlJQRk,5$ a gallon god dayumn.,gallon god dayumn,0.0,0,0,0.0,0.02896456083969931,-0.004825690723498527
1c5LoRlJQRk,"Bro err spot u say don’t go to I love goin too, gysatfoh,",bro err spot u say dont go love goin gysatfoh,0.5,1,0,-0.5,0.16613331793624558,0.06009772932083662
1c5LoRlJQRk,Thanks for shining a light that all bad neighbors are dominately all  black so it’s segregated and the murders only affect us we are the only ones that can change that every bad area your filming is all blacks,thanks shining light bad neighbor dominately black segregated murder affect u one change every bad area filming black,-0.13809523809523802,-1,1,2.138095238095238,0.127992398863059,0.006245163502990657
1c5LoRlJQRk,Tell people stop going to BPs....if the business cant protect the customers do not go to them just let the BP killers site there. When it get boring to them they my pick another spot to chill kill,tell people stop going bps business cant protect customer go let bp killer site get boring pick another spot chill kill,-1.0,-1,0,1.0,0.18299477340828627,-0.02920652432631538
1c5LoRlJQRk,"ain't nothing going on there buddy
go down the street to cottage n 95 run into the dumbies and maybe me 
stay arm n dangerous love",nothing going buddy go street cottage n run dumbies maybe stay arm n dangerous love,-0.08518518518518518,-1,1,2.085185185185185,0.13646937331411738,0.0412676276305821
1c5LoRlJQRk,Oh yeah that's a rough one I think they shut that Walgreen down across the street because it was getting robbed so much,oh yeah rough one think shut walgreen across street getting robbed much,-0.018518518518518528,0,0,0.018518518518518528,0.09688840472975985,0.0030355887605581677
1c5LoRlJQRk,Well theres the camp site to clean house,well there camp site clean house,0.3666666666666667,1,0,-0.3666666666666667,0.039457588492874875,-0.0058019081523298325
1c5LoRlJQRk,Thise boys still sleep. Dont wakup till 12 n out by 4,thise boy still sleep dont wakup till n,0.0,0,0,0.0,0.056700464261262545,0.0016496152979295362
1c5LoRlJQRk,It’s always BP stations,always bp station,0.0,0,0,0.0,0.04471940445221743,0.008446324945629137
1c5LoRlJQRk,Everyone knows if the street is named after MLK it’s probably not a safe place to be at💀,everyone know street named mlk probably safe place,-0.25,-1,0,0.25,0.1226278250637817,0.0050012392155381604
1c5LoRlJQRk,"Man I lived in Chicago for five years and it isn't all that dangerous as what the media hypes it. Socal was and is worse Stockton is bad, queens new York is bad. Chicago is kinda soft compared. Besides the stupid riots.",man lived chicago five year dangerous medium hype socal worse stockton bad queen new york bad chicago kinda soft compared besides stupid riot,-0.4233766233766233,-1,2,4.423376623376623,0.2025325240786437,0.29142384252202314
1c5LoRlJQRk,When the hell y’all Chicago ninjas gonna stop celebrating your dysfunction and fix it I said it I’ll say it again. Stop celebrating it and fix it.🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,hell yall chicago ninja gonna stop celebrating dysfunction fix said ill say stop celebrating fix,0.0,0,0,0.0,0.13980784275719962,0.12844495319554355
1c5LoRlJQRk,My ex and kids and I lived on 89th and kind,ex kid lived th kind,0.6,1,0,-0.6,0.03982564110718881,-0.007876237186569539
1c5LoRlJQRk,4.99 i wouldn't be there either.. shytttttttttt,either shytttttttttt,0.0,0,0,0.0,0.007991102275237468,-0.0005002008333565116
1c5LoRlJQRk,Criminals and liberals don’t wake up until noon. Fact!,criminal liberal dont wake noon fact,0.0,0,0,0.0,0.06719614311094714,0.01067851512956857
1c5LoRlJQRk,shut them down,shut,-0.15555555555555559,-1,0,0.15555555555555559,0.00339974462277291,0.0003457130437634438
1c5LoRlJQRk,That's where I grew up at. 😊,grew,0.0,0,0,0.0,0.004881272158682653,0.0036380925702702046
1c5LoRlJQRk,$5 a gallon wtf,gallon wtf,-0.5,-1,0,0.5,0.010872128038407414,-0.003728034320731599
1c5LoRlJQRk,Chicago has California gas prices,chicago california gas price,0.0,0,0,0.0,0.12392184932233968,0.2570364218438993
1c5LoRlJQRk,79th has the safest gas stations🤣🤣🤣,th safest gas station,0.0,0,0,0.0,0.03440759374027263,0.0040413489626715164
1c5LoRlJQRk,So you there for ????,,0.0,0,0,0.0,0.0,0.0
1c5LoRlJQRk,False,false,-0.4000000000000001,-1,0,0.4000000000000001,0.0,0.0
1c5LoRlJQRk,Man its getting better in Chicago,man getting better chicago,0.5,1,0,-0.5,0.19436721573290477,0.32111080116194796
1c5LoRlJQRk,"Everybody’s talking about how $4.99 is good. I remember when President Donald J Trump was in office in $1.87 was the price I paid for gasoline. You know people, you’ve got to decide whether you want to be stupid or real.",everybodys talking good remember president donald j trump office price paid gasoline know people youve got decide whether want stupid real,0.03333333333333335,0,0,-0.03333333333333335,0.14675462276475157,-0.019155354838987268
1c5LoRlJQRk,"Every street, named after him is a no no",every street named,0.0,0,0,0.0,0.0728686745218699,-0.0004929580773571397
